Cell_Index,Sample_Tag,Sample_Name
34104,SampleTag02_hs,SampleTag02_hs
539883,SampleTag01_hs,SampleTag01_hs
612309,SampleTag02_hs,SampleTag02_hs
834610,SampleTag01_hs,SampleTag01_hs
244306,SampleTag03_hs,SampleTag03_hs
280908,SampleTag03_hs,SampleTag03_hs
689290,SampleTag01_hs,SampleTag01_hs
856079,SampleTag03_hs,SampleTag03_hs
270605,SampleTag03_hs,SampleTag03_hs
841013,SampleTag01_hs,SampleTag01_hs
521461,SampleTag01_hs,SampleTag01_hs
639058,SampleTag03_hs,SampleTag03_hs
133635,SampleTag02_hs,SampleTag02_hs
255910,SampleTag01_hs,SampleTag01_hs
527890,SampleTag03_hs,SampleTag03_hs
611151,SampleTag02_hs,SampleTag02_hs
757367,SampleTag01_hs,SampleTag01_hs
91538,SampleTag02_hs,SampleTag02_hs
190330,SampleTag03_hs,SampleTag03_hs
601269,SampleTag03_hs,SampleTag03_hs
371605,Multiplet,Multiplet
30722,SampleTag02_hs,SampleTag02_hs
118045,SampleTag02_hs,SampleTag02_hs
259030,SampleTag02_hs,SampleTag02_hs
735101,SampleTag02_hs,SampleTag02_hs
805958,SampleTag02_hs,SampleTag02_hs
835867,SampleTag02_hs,SampleTag02_hs
578772,SampleTag03_hs,SampleTag03_hs
452787,SampleTag01_hs,SampleTag01_hs
676435,SampleTag03_hs,SampleTag03_hs
753615,SampleTag03_hs,SampleTag03_hs
221667,SampleTag01_hs,SampleTag01_hs
618781,SampleTag02_hs,SampleTag02_hs
260037,SampleTag03_hs,SampleTag03_hs
573832,SampleTag02_hs,SampleTag02_hs
852208,SampleTag02_hs,SampleTag02_hs
312283,SampleTag01_hs,SampleTag01_hs
4553,SampleTag03_hs,SampleTag03_hs
213529,SampleTag03_hs,SampleTag03_hs
526183,SampleTag01_hs,SampleTag01_hs
320864,SampleTag01_hs,SampleTag01_hs
365291,SampleTag02_hs,SampleTag02_hs
850567,SampleTag03_hs,SampleTag03_hs
177143,SampleTag02_hs,SampleTag02_hs
811502,SampleTag01_hs,SampleTag01_hs
164567,Multiplet,Multiplet
387657,SampleTag01_hs,SampleTag01_hs
255225,SampleTag02_hs,SampleTag02_hs
442343,SampleTag03_hs,SampleTag03_hs
589302,Multiplet,Multiplet
867418,SampleTag02_hs,SampleTag02_hs
512131,SampleTag01_hs,SampleTag01_hs
158776,SampleTag01_hs,SampleTag01_hs
824839,SampleTag03_hs,SampleTag03_hs
872939,SampleTag01_hs,SampleTag01_hs
494301,SampleTag03_hs,SampleTag03_hs
547729,SampleTag02_hs,SampleTag02_hs
287339,SampleTag03_hs,SampleTag03_hs
57122,SampleTag01_hs,SampleTag01_hs
193286,SampleTag01_hs,SampleTag01_hs
758532,SampleTag03_hs,SampleTag03_hs
348763,SampleTag02_hs,SampleTag02_hs
655421,SampleTag03_hs,SampleTag03_hs
634763,SampleTag01_hs,SampleTag01_hs
779656,SampleTag01_hs,SampleTag01_hs
793339,SampleTag03_hs,SampleTag03_hs
160845,SampleTag03_hs,SampleTag03_hs
449981,SampleTag03_hs,SampleTag03_hs
877650,SampleTag02_hs,SampleTag02_hs
369042,SampleTag02_hs,SampleTag02_hs
859963,Multiplet,Multiplet
305107,SampleTag01_hs,SampleTag01_hs
337388,SampleTag03_hs,SampleTag03_hs
366912,SampleTag02_hs,SampleTag02_hs
458840,SampleTag03_hs,SampleTag03_hs
797103,SampleTag03_hs,SampleTag03_hs
33545,SampleTag03_hs,SampleTag03_hs
455980,SampleTag03_hs,SampleTag03_hs
669807,SampleTag01_hs,SampleTag01_hs
749817,SampleTag03_hs,SampleTag03_hs
88053,SampleTag01_hs,SampleTag01_hs
565175,SampleTag03_hs,SampleTag03_hs
416614,SampleTag01_hs,SampleTag01_hs
594076,SampleTag02_hs,SampleTag02_hs
875360,SampleTag02_hs,SampleTag02_hs
242728,SampleTag01_hs,SampleTag01_hs
846714,SampleTag01_hs,SampleTag01_hs
222019,SampleTag02_hs,SampleTag02_hs
111801,SampleTag02_hs,SampleTag02_hs
231481,SampleTag03_hs,SampleTag03_hs
578950,SampleTag02_hs,SampleTag02_hs
429602,SampleTag01_hs,SampleTag01_hs
670436,SampleTag01_hs,SampleTag01_hs
130481,SampleTag01_hs,SampleTag01_hs
177326,SampleTag03_hs,SampleTag03_hs
575801,SampleTag02_hs,SampleTag02_hs
221663,SampleTag02_hs,SampleTag02_hs
457096,SampleTag03_hs,SampleTag03_hs
604440,SampleTag03_hs,SampleTag03_hs
714986,SampleTag01_hs,SampleTag01_hs
571687,SampleTag01_hs,SampleTag01_hs
600177,SampleTag03_hs,SampleTag03_hs
196771,SampleTag02_hs,SampleTag02_hs
297989,SampleTag01_hs,SampleTag01_hs
372043,SampleTag01_hs,SampleTag01_hs
453812,SampleTag01_hs,SampleTag01_hs
439964,SampleTag01_hs,SampleTag01_hs
472707,SampleTag01_hs,SampleTag01_hs
190010,SampleTag01_hs,SampleTag01_hs
296749,SampleTag02_hs,SampleTag02_hs
494220,SampleTag02_hs,SampleTag02_hs
655916,Multiplet,Multiplet
214477,SampleTag02_hs,SampleTag02_hs
605391,SampleTag02_hs,SampleTag02_hs
866755,SampleTag01_hs,SampleTag01_hs
344418,Multiplet,Multiplet
804019,SampleTag03_hs,SampleTag03_hs
274231,SampleTag02_hs,SampleTag02_hs
79774,SampleTag02_hs,SampleTag02_hs
133201,SampleTag03_hs,SampleTag03_hs
320361,SampleTag03_hs,SampleTag03_hs
508088,SampleTag01_hs,SampleTag01_hs
658825,SampleTag01_hs,SampleTag01_hs
828202,SampleTag03_hs,SampleTag03_hs
712316,SampleTag03_hs,SampleTag03_hs
661244,SampleTag01_hs,SampleTag01_hs
187186,SampleTag02_hs,SampleTag02_hs
329938,SampleTag03_hs,SampleTag03_hs
445501,SampleTag01_hs,SampleTag01_hs
675212,SampleTag01_hs,SampleTag01_hs
63725,SampleTag03_hs,SampleTag03_hs
868317,SampleTag02_hs,SampleTag02_hs
841749,SampleTag02_hs,SampleTag02_hs
176923,SampleTag01_hs,SampleTag01_hs
185196,SampleTag03_hs,SampleTag03_hs
304859,SampleTag01_hs,SampleTag01_hs
685466,SampleTag02_hs,SampleTag02_hs
744530,SampleTag03_hs,SampleTag03_hs
318108,SampleTag03_hs,SampleTag03_hs
123864,SampleTag02_hs,SampleTag02_hs
482042,Multiplet,Multiplet
550302,SampleTag03_hs,SampleTag03_hs
578868,Undetermined,Undetermined
334972,SampleTag02_hs,SampleTag02_hs
758915,SampleTag02_hs,SampleTag02_hs
821110,SampleTag01_hs,SampleTag01_hs
499034,SampleTag02_hs,SampleTag02_hs
594033,SampleTag02_hs,SampleTag02_hs
630101,SampleTag01_hs,SampleTag01_hs
1375,SampleTag01_hs,SampleTag01_hs
117636,SampleTag02_hs,SampleTag02_hs
430329,SampleTag02_hs,SampleTag02_hs
531402,SampleTag02_hs,SampleTag02_hs
399531,SampleTag03_hs,SampleTag03_hs
729981,SampleTag03_hs,SampleTag03_hs
477904,SampleTag02_hs,SampleTag02_hs
689761,SampleTag01_hs,SampleTag01_hs
796711,Undetermined,Undetermined
21282,SampleTag02_hs,SampleTag02_hs
172595,SampleTag02_hs,SampleTag02_hs
229344,SampleTag03_hs,SampleTag03_hs
431284,SampleTag01_hs,SampleTag01_hs
497023,SampleTag03_hs,SampleTag03_hs
474562,SampleTag03_hs,SampleTag03_hs
413831,SampleTag01_hs,SampleTag01_hs
588811,SampleTag01_hs,SampleTag01_hs
473113,SampleTag02_hs,SampleTag02_hs
391074,SampleTag02_hs,SampleTag02_hs
813930,SampleTag03_hs,SampleTag03_hs
828931,SampleTag01_hs,SampleTag01_hs
278880,SampleTag02_hs,SampleTag02_hs
688657,SampleTag01_hs,SampleTag01_hs
128291,SampleTag01_hs,SampleTag01_hs
291299,SampleTag02_hs,SampleTag02_hs
308839,SampleTag01_hs,SampleTag01_hs
767506,SampleTag02_hs,SampleTag02_hs
152768,SampleTag01_hs,SampleTag01_hs
9084,SampleTag01_hs,SampleTag01_hs
151079,SampleTag02_hs,SampleTag02_hs
253007,SampleTag01_hs,SampleTag01_hs
302759,Multiplet,Multiplet
722410,SampleTag03_hs,SampleTag03_hs
80225,SampleTag01_hs,SampleTag01_hs
708157,SampleTag02_hs,SampleTag02_hs
321483,SampleTag01_hs,SampleTag01_hs
579518,SampleTag02_hs,SampleTag02_hs
22031,SampleTag01_hs,SampleTag01_hs
358820,SampleTag01_hs,SampleTag01_hs
434382,SampleTag01_hs,SampleTag01_hs
710016,SampleTag02_hs,SampleTag02_hs
23751,SampleTag02_hs,SampleTag02_hs
867717,SampleTag01_hs,SampleTag01_hs
43833,SampleTag01_hs,SampleTag01_hs
551352,SampleTag03_hs,SampleTag03_hs
861985,SampleTag02_hs,SampleTag02_hs
555228,SampleTag01_hs,SampleTag01_hs
644856,SampleTag01_hs,SampleTag01_hs
879074,SampleTag01_hs,SampleTag01_hs
49740,SampleTag03_hs,SampleTag03_hs
356722,Undetermined,Undetermined
487015,SampleTag01_hs,SampleTag01_hs
751188,SampleTag03_hs,SampleTag03_hs
335027,SampleTag02_hs,SampleTag02_hs
584628,SampleTag02_hs,SampleTag02_hs
705863,SampleTag01_hs,SampleTag01_hs
485031,SampleTag01_hs,SampleTag01_hs
668577,SampleTag03_hs,SampleTag03_hs
809145,SampleTag02_hs,SampleTag02_hs
266180,SampleTag02_hs,SampleTag02_hs
560741,SampleTag02_hs,SampleTag02_hs
773782,SampleTag03_hs,SampleTag03_hs
48914,SampleTag01_hs,SampleTag01_hs
409890,SampleTag03_hs,SampleTag03_hs
641220,SampleTag02_hs,SampleTag02_hs
327863,SampleTag02_hs,SampleTag02_hs
162893,SampleTag01_hs,SampleTag01_hs
692415,SampleTag01_hs,SampleTag01_hs
723099,SampleTag02_hs,SampleTag02_hs
40001,SampleTag01_hs,SampleTag01_hs
308764,SampleTag01_hs,SampleTag01_hs
388314,SampleTag03_hs,SampleTag03_hs
495234,SampleTag02_hs,SampleTag02_hs
544690,SampleTag01_hs,SampleTag01_hs
867305,SampleTag03_hs,SampleTag03_hs
4081,SampleTag02_hs,SampleTag02_hs
259688,SampleTag01_hs,SampleTag01_hs
475022,SampleTag01_hs,SampleTag01_hs
510923,SampleTag01_hs,SampleTag01_hs
873481,SampleTag01_hs,SampleTag01_hs
721044,SampleTag03_hs,SampleTag03_hs
310285,SampleTag03_hs,SampleTag03_hs
755638,SampleTag02_hs,SampleTag02_hs
323705,SampleTag01_hs,SampleTag01_hs
185710,SampleTag01_hs,SampleTag01_hs
290070,SampleTag01_hs,SampleTag01_hs
337016,SampleTag03_hs,SampleTag03_hs
408020,SampleTag02_hs,SampleTag02_hs
599810,SampleTag01_hs,SampleTag01_hs
690128,SampleTag03_hs,SampleTag03_hs
785597,SampleTag03_hs,SampleTag03_hs
88215,SampleTag02_hs,SampleTag02_hs
125117,SampleTag02_hs,SampleTag02_hs
555358,SampleTag02_hs,SampleTag02_hs
724276,SampleTag01_hs,SampleTag01_hs
418982,SampleTag01_hs,SampleTag01_hs
689111,SampleTag02_hs,SampleTag02_hs
819386,SampleTag01_hs,SampleTag01_hs
297436,SampleTag02_hs,SampleTag02_hs
673108,SampleTag02_hs,SampleTag02_hs
208405,SampleTag01_hs,SampleTag01_hs
9578,SampleTag03_hs,SampleTag03_hs
296883,SampleTag03_hs,SampleTag03_hs
393630,SampleTag03_hs,SampleTag03_hs
757130,SampleTag03_hs,SampleTag03_hs
483574,Undetermined,Undetermined
704416,SampleTag01_hs,SampleTag01_hs
748406,SampleTag02_hs,SampleTag02_hs
217178,SampleTag01_hs,SampleTag01_hs
223561,SampleTag02_hs,SampleTag02_hs
92310,SampleTag01_hs,SampleTag01_hs
227365,SampleTag01_hs,SampleTag01_hs
674526,SampleTag02_hs,SampleTag02_hs
425029,SampleTag03_hs,SampleTag03_hs
575754,SampleTag01_hs,SampleTag01_hs
581363,SampleTag03_hs,SampleTag03_hs
406125,SampleTag02_hs,SampleTag02_hs
882582,SampleTag01_hs,SampleTag01_hs
257863,SampleTag03_hs,SampleTag03_hs
128877,SampleTag03_hs,SampleTag03_hs
637460,SampleTag02_hs,SampleTag02_hs
217220,SampleTag02_hs,SampleTag02_hs
593319,SampleTag01_hs,SampleTag01_hs
677691,SampleTag02_hs,SampleTag02_hs
108411,SampleTag01_hs,SampleTag01_hs
147382,SampleTag03_hs,SampleTag03_hs
589836,SampleTag01_hs,SampleTag01_hs
491719,SampleTag03_hs,SampleTag03_hs
296497,SampleTag03_hs,SampleTag03_hs
226333,SampleTag02_hs,SampleTag02_hs
473265,SampleTag02_hs,SampleTag02_hs
675290,SampleTag01_hs,SampleTag01_hs
15638,SampleTag03_hs,SampleTag03_hs
421932,SampleTag02_hs,SampleTag02_hs
520514,SampleTag02_hs,SampleTag02_hs
702852,SampleTag01_hs,SampleTag01_hs
89489,SampleTag01_hs,SampleTag01_hs
97449,SampleTag02_hs,SampleTag02_hs
706657,SampleTag03_hs,SampleTag03_hs
708214,SampleTag02_hs,SampleTag02_hs
858612,SampleTag03_hs,SampleTag03_hs
8624,SampleTag01_hs,SampleTag01_hs
251941,SampleTag03_hs,SampleTag03_hs
791170,SampleTag02_hs,SampleTag02_hs
830659,SampleTag03_hs,SampleTag03_hs
842019,SampleTag01_hs,SampleTag01_hs
383506,SampleTag01_hs,SampleTag01_hs
401172,SampleTag03_hs,SampleTag03_hs
418430,SampleTag03_hs,SampleTag03_hs
583125,SampleTag01_hs,SampleTag01_hs
715556,SampleTag03_hs,SampleTag03_hs
500927,SampleTag01_hs,SampleTag01_hs
678810,SampleTag02_hs,SampleTag02_hs
695441,SampleTag03_hs,SampleTag03_hs
769982,SampleTag01_hs,SampleTag01_hs
159114,SampleTag01_hs,SampleTag01_hs
298367,SampleTag02_hs,SampleTag02_hs
553427,SampleTag03_hs,SampleTag03_hs
592651,SampleTag03_hs,SampleTag03_hs
467142,SampleTag01_hs,SampleTag01_hs
500106,SampleTag03_hs,SampleTag03_hs
839912,SampleTag02_hs,SampleTag02_hs
857370,SampleTag01_hs,SampleTag01_hs
126038,SampleTag02_hs,SampleTag02_hs
573951,SampleTag02_hs,SampleTag02_hs
314978,SampleTag01_hs,SampleTag01_hs
580742,SampleTag03_hs,SampleTag03_hs
714992,SampleTag02_hs,SampleTag02_hs
765785,SampleTag03_hs,SampleTag03_hs
836494,SampleTag03_hs,SampleTag03_hs
782423,SampleTag01_hs,SampleTag01_hs
477290,SampleTag02_hs,SampleTag02_hs
133057,SampleTag02_hs,SampleTag02_hs
293912,SampleTag01_hs,SampleTag01_hs
709496,SampleTag03_hs,SampleTag03_hs
805402,SampleTag02_hs,SampleTag02_hs
190955,SampleTag02_hs,SampleTag02_hs
278536,SampleTag01_hs,SampleTag01_hs
329911,SampleTag02_hs,SampleTag02_hs
724777,SampleTag02_hs,SampleTag02_hs
721138,SampleTag01_hs,SampleTag01_hs
80764,SampleTag02_hs,SampleTag02_hs
255262,SampleTag02_hs,SampleTag02_hs
269211,Multiplet,Multiplet
480549,SampleTag03_hs,SampleTag03_hs
482315,SampleTag02_hs,SampleTag02_hs
861503,SampleTag01_hs,SampleTag01_hs
292038,SampleTag03_hs,SampleTag03_hs
619425,SampleTag02_hs,SampleTag02_hs
308752,SampleTag02_hs,SampleTag02_hs
315343,SampleTag01_hs,SampleTag01_hs
432061,SampleTag03_hs,SampleTag03_hs
463916,SampleTag01_hs,SampleTag01_hs
883266,SampleTag01_hs,SampleTag01_hs
696806,SampleTag03_hs,SampleTag03_hs
816202,SampleTag02_hs,SampleTag02_hs
498735,SampleTag01_hs,SampleTag01_hs
19168,SampleTag02_hs,SampleTag02_hs
124237,SampleTag01_hs,SampleTag01_hs
568402,SampleTag03_hs,SampleTag03_hs
632945,SampleTag02_hs,SampleTag02_hs
366357,SampleTag02_hs,SampleTag02_hs
492954,SampleTag03_hs,SampleTag03_hs
615803,SampleTag03_hs,SampleTag03_hs
60383,SampleTag01_hs,SampleTag01_hs
337449,SampleTag03_hs,SampleTag03_hs
654280,SampleTag03_hs,SampleTag03_hs
676082,SampleTag01_hs,SampleTag01_hs
148250,SampleTag02_hs,SampleTag02_hs
876982,SampleTag03_hs,SampleTag03_hs
269622,SampleTag02_hs,SampleTag02_hs
323546,SampleTag03_hs,SampleTag03_hs
864037,SampleTag02_hs,SampleTag02_hs
327466,SampleTag02_hs,SampleTag02_hs
478277,SampleTag03_hs,SampleTag03_hs
870221,SampleTag03_hs,SampleTag03_hs
343030,SampleTag03_hs,SampleTag03_hs
754149,SampleTag02_hs,SampleTag02_hs
878889,SampleTag03_hs,SampleTag03_hs
352658,SampleTag01_hs,SampleTag01_hs
480103,SampleTag03_hs,SampleTag03_hs
665265,SampleTag02_hs,SampleTag02_hs
378279,SampleTag01_hs,SampleTag01_hs
20117,SampleTag02_hs,SampleTag02_hs
138449,SampleTag02_hs,SampleTag02_hs
812935,SampleTag01_hs,SampleTag01_hs
416952,SampleTag02_hs,SampleTag02_hs
151809,SampleTag01_hs,SampleTag01_hs
668888,SampleTag02_hs,SampleTag02_hs
163090,SampleTag02_hs,SampleTag02_hs
387317,SampleTag03_hs,SampleTag03_hs
775992,SampleTag03_hs,SampleTag03_hs
101760,SampleTag01_hs,SampleTag01_hs
380745,SampleTag03_hs,SampleTag03_hs
371386,SampleTag02_hs,SampleTag02_hs
570261,Undetermined,Undetermined
286228,SampleTag02_hs,SampleTag02_hs
415948,SampleTag03_hs,SampleTag03_hs
638323,SampleTag02_hs,SampleTag02_hs
791429,SampleTag03_hs,SampleTag03_hs
127696,SampleTag03_hs,SampleTag03_hs
671357,SampleTag01_hs,SampleTag01_hs
505155,Undetermined,Undetermined
649824,SampleTag03_hs,SampleTag03_hs
295360,SampleTag03_hs,SampleTag03_hs
267202,SampleTag02_hs,SampleTag02_hs
64736,SampleTag01_hs,SampleTag01_hs
281184,SampleTag02_hs,SampleTag02_hs
804459,SampleTag01_hs,SampleTag01_hs
707812,SampleTag03_hs,SampleTag03_hs
801503,SampleTag03_hs,SampleTag03_hs
23013,SampleTag01_hs,SampleTag01_hs
307175,SampleTag02_hs,SampleTag02_hs
464461,SampleTag03_hs,SampleTag03_hs
487945,SampleTag01_hs,SampleTag01_hs
66445,SampleTag02_hs,SampleTag02_hs
496949,SampleTag02_hs,SampleTag02_hs
179919,SampleTag03_hs,SampleTag03_hs
301200,SampleTag01_hs,SampleTag01_hs
466479,SampleTag01_hs,SampleTag01_hs
779943,SampleTag02_hs,SampleTag02_hs
49751,SampleTag03_hs,SampleTag03_hs
715919,SampleTag02_hs,SampleTag02_hs
557574,SampleTag01_hs,SampleTag01_hs
430069,SampleTag03_hs,SampleTag03_hs
600219,SampleTag01_hs,SampleTag01_hs
216024,SampleTag03_hs,SampleTag03_hs
534642,SampleTag03_hs,SampleTag03_hs
104647,SampleTag01_hs,SampleTag01_hs
637765,SampleTag02_hs,SampleTag02_hs
826722,SampleTag03_hs,SampleTag03_hs
512581,SampleTag02_hs,SampleTag02_hs
629973,SampleTag01_hs,SampleTag01_hs
337823,Multiplet,Multiplet
425452,SampleTag01_hs,SampleTag01_hs
789961,Undetermined,Undetermined
437407,SampleTag01_hs,SampleTag01_hs
786885,SampleTag02_hs,SampleTag02_hs
218440,SampleTag01_hs,SampleTag01_hs
658981,SampleTag01_hs,SampleTag01_hs
700054,SampleTag01_hs,SampleTag01_hs
305515,SampleTag01_hs,SampleTag01_hs
187333,SampleTag03_hs,SampleTag03_hs
332710,SampleTag01_hs,SampleTag01_hs
488506,SampleTag02_hs,SampleTag02_hs
277129,SampleTag03_hs,SampleTag03_hs
494531,SampleTag02_hs,SampleTag02_hs
604043,SampleTag01_hs,SampleTag01_hs
364908,SampleTag01_hs,SampleTag01_hs
402443,SampleTag01_hs,SampleTag01_hs
420294,SampleTag03_hs,SampleTag03_hs
799665,SampleTag03_hs,SampleTag03_hs
846100,SampleTag02_hs,SampleTag02_hs
496973,SampleTag01_hs,SampleTag01_hs
540196,SampleTag01_hs,SampleTag01_hs
164677,SampleTag03_hs,SampleTag03_hs
780104,SampleTag01_hs,SampleTag01_hs
851706,SampleTag01_hs,SampleTag01_hs
568795,SampleTag02_hs,SampleTag02_hs
411546,Multiplet,Multiplet
77985,SampleTag01_hs,SampleTag01_hs
339199,Multiplet,Multiplet
548367,SampleTag03_hs,SampleTag03_hs
320478,SampleTag01_hs,SampleTag01_hs
23237,SampleTag02_hs,SampleTag02_hs
111372,SampleTag01_hs,SampleTag01_hs
850191,SampleTag01_hs,SampleTag01_hs
260806,SampleTag03_hs,SampleTag03_hs
294812,SampleTag01_hs,SampleTag01_hs
486622,SampleTag01_hs,SampleTag01_hs
602977,SampleTag02_hs,SampleTag02_hs
230514,SampleTag01_hs,SampleTag01_hs
880158,SampleTag01_hs,SampleTag01_hs
518611,SampleTag03_hs,SampleTag03_hs
858840,SampleTag02_hs,SampleTag02_hs
280336,SampleTag01_hs,SampleTag01_hs
551446,SampleTag01_hs,SampleTag01_hs
827257,SampleTag02_hs,SampleTag02_hs
182956,SampleTag02_hs,SampleTag02_hs
684593,SampleTag02_hs,SampleTag02_hs
819791,SampleTag03_hs,SampleTag03_hs
125404,SampleTag03_hs,SampleTag03_hs
653577,SampleTag02_hs,SampleTag02_hs
868463,SampleTag03_hs,SampleTag03_hs
671467,SampleTag02_hs,SampleTag02_hs
788276,SampleTag01_hs,SampleTag01_hs
116015,SampleTag01_hs,SampleTag01_hs
126337,SampleTag02_hs,SampleTag02_hs
410083,SampleTag01_hs,SampleTag01_hs
427586,SampleTag03_hs,SampleTag03_hs
137924,SampleTag03_hs,SampleTag03_hs
257876,SampleTag02_hs,SampleTag02_hs
689556,SampleTag01_hs,SampleTag01_hs
768355,SampleTag03_hs,SampleTag03_hs
206884,SampleTag01_hs,SampleTag01_hs
264813,SampleTag03_hs,SampleTag03_hs
866886,SampleTag03_hs,SampleTag03_hs
331810,SampleTag03_hs,SampleTag03_hs
770180,SampleTag02_hs,SampleTag02_hs
671579,SampleTag02_hs,SampleTag02_hs
268319,SampleTag02_hs,SampleTag02_hs
707802,SampleTag02_hs,SampleTag02_hs
586553,SampleTag02_hs,SampleTag02_hs
49666,SampleTag02_hs,SampleTag02_hs
59847,SampleTag02_hs,SampleTag02_hs
678217,SampleTag03_hs,SampleTag03_hs
877152,SampleTag03_hs,SampleTag03_hs
37787,SampleTag03_hs,SampleTag03_hs
86445,SampleTag01_hs,SampleTag01_hs
118751,SampleTag02_hs,SampleTag02_hs
115509,SampleTag01_hs,SampleTag01_hs
695858,Multiplet,Multiplet
214436,SampleTag03_hs,SampleTag03_hs
709439,SampleTag03_hs,SampleTag03_hs
239442,SampleTag02_hs,SampleTag02_hs
17577,SampleTag01_hs,SampleTag01_hs
376627,SampleTag02_hs,SampleTag02_hs
659271,SampleTag02_hs,SampleTag02_hs
37602,SampleTag01_hs,SampleTag01_hs
487245,SampleTag01_hs,SampleTag01_hs
510839,SampleTag03_hs,SampleTag03_hs
255067,SampleTag02_hs,SampleTag02_hs
206874,SampleTag02_hs,SampleTag02_hs
284539,SampleTag03_hs,SampleTag03_hs
374432,SampleTag01_hs,SampleTag01_hs
863304,SampleTag01_hs,SampleTag01_hs
42085,Multiplet,Multiplet
201416,SampleTag03_hs,SampleTag03_hs
263551,SampleTag01_hs,SampleTag01_hs
847644,SampleTag02_hs,SampleTag02_hs
308484,SampleTag02_hs,SampleTag02_hs
503752,SampleTag02_hs,SampleTag02_hs
786304,SampleTag02_hs,SampleTag02_hs
838426,SampleTag03_hs,SampleTag03_hs
466880,SampleTag02_hs,SampleTag02_hs
642108,SampleTag02_hs,SampleTag02_hs
205160,SampleTag03_hs,SampleTag03_hs
332823,Multiplet,Multiplet
556416,Multiplet,Multiplet
290177,SampleTag01_hs,SampleTag01_hs
328944,SampleTag03_hs,SampleTag03_hs
671597,SampleTag03_hs,SampleTag03_hs
741404,Undetermined,Undetermined
756998,SampleTag01_hs,SampleTag01_hs
153665,SampleTag01_hs,SampleTag01_hs
787114,SampleTag02_hs,SampleTag02_hs
142905,SampleTag01_hs,SampleTag01_hs
153379,SampleTag03_hs,SampleTag03_hs
768813,SampleTag03_hs,SampleTag03_hs
818877,SampleTag03_hs,SampleTag03_hs
219666,SampleTag02_hs,SampleTag02_hs
243113,SampleTag03_hs,SampleTag03_hs
316249,SampleTag02_hs,SampleTag02_hs
431484,SampleTag02_hs,SampleTag02_hs
408227,SampleTag01_hs,SampleTag01_hs
699009,SampleTag03_hs,SampleTag03_hs
655494,SampleTag02_hs,SampleTag02_hs
230741,SampleTag02_hs,SampleTag02_hs
645561,SampleTag01_hs,SampleTag01_hs
4301,SampleTag02_hs,SampleTag02_hs
576574,SampleTag01_hs,SampleTag01_hs
715485,SampleTag03_hs,SampleTag03_hs
484963,SampleTag02_hs,SampleTag02_hs
63904,SampleTag01_hs,SampleTag01_hs
248351,SampleTag03_hs,SampleTag03_hs
474675,SampleTag01_hs,SampleTag01_hs
158409,SampleTag03_hs,SampleTag03_hs
243511,SampleTag02_hs,SampleTag02_hs
79561,SampleTag01_hs,SampleTag01_hs
72403,SampleTag03_hs,SampleTag03_hs
637840,SampleTag02_hs,SampleTag02_hs
228224,SampleTag01_hs,SampleTag01_hs
597191,SampleTag03_hs,SampleTag03_hs
517659,SampleTag01_hs,SampleTag01_hs
313694,SampleTag01_hs,SampleTag01_hs
460992,SampleTag01_hs,SampleTag01_hs
748953,SampleTag03_hs,SampleTag03_hs
114900,SampleTag03_hs,SampleTag03_hs
134877,SampleTag01_hs,SampleTag01_hs
636792,SampleTag01_hs,SampleTag01_hs
600306,SampleTag02_hs,SampleTag02_hs
673241,SampleTag01_hs,SampleTag01_hs
54192,SampleTag03_hs,SampleTag03_hs
251641,SampleTag01_hs,SampleTag01_hs
166569,SampleTag01_hs,SampleTag01_hs
459051,SampleTag01_hs,SampleTag01_hs
498728,SampleTag03_hs,SampleTag03_hs
425219,SampleTag02_hs,SampleTag02_hs
853196,SampleTag01_hs,SampleTag01_hs
31402,SampleTag02_hs,SampleTag02_hs
194554,SampleTag02_hs,SampleTag02_hs
267192,SampleTag01_hs,SampleTag01_hs
230756,SampleTag03_hs,SampleTag03_hs
272980,SampleTag03_hs,SampleTag03_hs
51039,SampleTag01_hs,SampleTag01_hs
